,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
178,1390.803,507.96368,1339.8018,507.95978,1632.8037,528.9591,1483.8016,552.9603,1377.7991,389.96133,1015.73114,534.95715,410.67694,580.9729,1332.8011,518.95984,399.6646,481.97488,1337.8011,318.95837
179,1390.7739,507.9578,1339.7731,507.95386,1632.7865,528.9526,1483.7731,552.95593,1377.7709,389.9554,1015.7143,534.95056,410.66553,580.9654,1332.7726,518.95386,399.64917,481.96844,1337.7728,318.9524
180,1390.7725,507.9567,1339.7714,507.95276,1632.7789,528.9529,1483.7698,552.9563,1377.7684,389.9545,1015.70935,534.9507,410.65002,580.96906,1332.7709,518.9528,399.63324,481.97137,1337.7708,318.95135
181,1390.7693,507.95654,1339.7668,507.95306,1632.779,528.95374,1483.7678,552.95593,1377.7656,389.95453,1015.6981,534.9495,410.64142,580.96716,1332.7661,518.95306,399.62253,481.96924,1337.7668,318.95172
182,1390.7628,507.956,1339.7598,507.9524,1632.7736,528.9525,1483.7626,552.95544,1377.7585,389.954,1015.68964,534.9493,410.62085,580.9668,1332.759,518.9523,399.60327,481.96948,1337.7594,318.95084
183,1390.7563,507.95764,1339.7533,507.95367,1632.7653,528.9543,1483.755,552.9578,1377.7511,389.95538,1015.6806,534.94934,410.62094,580.9713,1332.7524,518.95355,399.59976,481.97406,1337.7521,318.95193
184,1390.7472,507.95825,1339.7444,507.95416,1632.7589,528.9566,1483.745,552.9586,1377.7427,389.95593,1015.6717,534.9501,410.61542,580.97235,1332.7435,518.9541,399.59393,481.97394,1337.7435,318.95255
185,1390.7365,507.95917,1339.7324,507.9546,1632.7502,528.95605,1483.7366,552.9588,1377.7314,389.9561,1015.6575,534.94995,410.60416,580.97034,1332.7318,518.9544,399.5805,481.972,1337.7322,318.9525
186,1390.7263,507.9584,1339.7241,507.95312,1632.7385,528.95605,1483.7241,552.9572,1377.7227,389.95514,1015.6486,534.9497,410.5898,580.96814,1332.7236,518.9531,399.56647,481.96933,1337.7238,318.95135
187,1390.7139,507.96057,1339.7117,507.95508,1632.723,528.9604,1483.7106,552.9603,1377.7107,389.95703,1015.63837,534.9481,410.5796,580.969,1332.7108,518.955,399.553,481.96918,1337.7122,318.953
188,1390.7059,507.9583,1339.704,507.95322,1632.7196,528.958,1483.703,552.9584,1377.7026,389.95523,1015.63025,534.9466,410.57047,580.9663,1332.7034,518.95337,399.54382,481.96826,1337.7043,318.9514
