,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
197,536.8894,198.30293,693.85205,224.2587,652.8702,290.28088,639.88367,129.27634,533.88855,344.30124,105.555984,239.28558,557.8871,212.31009,150.5636,236.33255,596.8691,292.30884,120.57042,224.30676
198,535.79254,198.19095,692.7538,224.1338,651.77386,290.1582,638.78735,129.1556,532.7917,344.18958,104.73096,239.57925,556.7908,212.196,149.7261,236.61287,595.77234,292.1916,119.7388,224.59326
199,535.4077,198.23799,692.3574,224.1614,651.38367,290.19092,638.3989,129.18974,532.4068,344.2368,104.55296,239.88295,556.40454,212.2416,149.53275,236.90634,595.38257,292.2335,119.55493,224.89365
200,535.0532,197.99315,692.0161,223.90112,651.0374,289.92694,638.0494,128.92616,532.05255,343.99258,104.18919,239.97998,556.049,211.9926,149.15442,236.9931,595.0303,291.98053,119.17911,224.98831
201,534.0381,196.96562,690.9906,222.80281,650.0163,288.84253,637.0277,127.8466,531.0379,342.96606,103.33063,240.0481,555.0304,210.95703,148.26718,237.03488,594.0114,290.93115,118.307556,225.04376
202,533.59906,196.51189,690.54205,222.27084,649.57446,288.32025,636.58606,127.326355,530.59906,342.51343,102.90486,240.12238,554.588,210.49352,147.82523,237.09431,593.56696,290.44485,117.87082,225.11392
203,533.4103,196.65076,690.35376,222.39081,649.3862,288.4453,636.3968,127.45364,530.4103,342.65204,102.84868,240.40848,554.39905,210.63412,147.75925,237.37262,593.37787,290.58755,117.809494,225.39616
204,533.3435,196.70242,690.29736,222.44559,649.327,288.50446,636.3356,127.51375,530.34344,342.70377,102.87544,240.79793,554.33276,210.68579,147.78313,237.74675,593.3152,290.64175,117.83449,225.7784
205,533.63513,196.81795,690.5791,222.60799,649.61084,288.65662,636.6217,127.663605,530.635,342.81882,103.006805,240.43172,554.62463,210.80576,147.92355,237.39853,593.6051,290.77017,117.97304,225.41716
206,534.06213,196.81444,690.99695,222.59924,650.02893,288.65594,637.0405,127.664185,531.0619,342.81482,103.25444,239.99313,555.0547,210.80649,148.19086,236.98541,594.03625,290.77405,118.23268,224.9885
207,534.39734,196.96591,691.3141,222.76482,650.3513,288.8283,637.36584,127.8362,531.39685,342.96585,103.5719,239.93979,555.3922,210.96216,148.52669,236.93503,594.37085,290.9357,118.56128,224.93669
208,535.24,198.03922,692.1793,223.90918,651.21106,289.96503,638.22595,128.96638,532.23914,344.038,104.29642,239.77136,556.2406,212.04536,149.26587,236.80753,595.2224,292.03436,119.287415,224.78748
209,536.477,198.9129,693.4215,224.83606,652.4544,290.89084,639.4724,129.88779,533.4758,344.9108,105.36423,239.5758,557.4838,212.92868,150.34732,236.65561,596.4629,292.92966,120.359634,224.60953
210,536.39923,198.79568,693.345,224.70892,652.374,290.77667,639.39124,129.77318,533.398,344.79312,105.29315,239.30344,557.4071,212.81546,150.2944,236.38379,596.3882,292.81848,120.297195,224.33276
211,536.9155,198.86273,693.86426,224.79572,652.88947,290.85867,639.9053,129.85384,533.91455,344.86008,105.74524,238.9147,557.9231,212.8891,150.75739,236.01016,596.906,292.89175,120.75275,223.95163
212,538.3359,199.09097,695.2752,225.04218,654.3037,291.0996,641.3222,130.09358,535.3348,345.0882,107.09877,238.80247,559.345,213.11859,152.12183,235.91177,598.3242,293.12317,122.11029,223.8453
213,536.052,198.66246,693.00195,224.5472,652.02625,290.6272,639.0424,129.62436,533.05115,344.66006,105.07858,239.33469,557.0582,212.68796,150.08578,236.41641,596.04205,292.68402,120.085236,224.3659
